Peganaceae	Sapindales	familia	骆驼蓬科
Melanophyllaceae	Malpighiales	familia	番茱萸科
Oncothecaceae	Icacinales	familia	钩药茶科
Aphloia	Aphloiaceae	genus	单果树科
Aphloiaceae	Crossosomatales	familia	单果树科
Ixerba	Strasburgeriaceae	genus	西兰木
Geissoloma	Geissolomataceae	genus	四棱果
Geissolomataceae	Crossosomatales	familia	四棱果
Strasburgeria	Strasburgeriaceae	genus	栓皮果
Strasburgeriaceae	Crossosomatales	familia	栓皮果科
Rosidae	Angiosperms	subclassis	薔薇亞綱
Tibouchina	Melastomataceae	genus	绵毛木属
Sansevieria	Nolinoideae	genus	虎尾兰属
Eremosyne	Escalloniaceae	genus	寄奴花
Echinocactus	Cacteae	genus	金琥属
Caralluma	Asclepiadaceae	genus	水牛掌属
Gasteria	Aloeae	genus	鲨鱼掌属
Theales	Dilleniidae	ordo	山茶目
Batales	Dilleniidae	ordo	肉穗果目
Violales	Dilleniidae	ordo	堇菜目
Myodocarpaceae	Apiales	familia	裂果红科
Pennantiaceae	Apiales	familia	彭南特氏木科
Mackinlayaceae	Apiales	familia	参棕亚科
Haloragales	Rosidae	genus	小二仙草目
Sphenostemonaceae	Asterids	familia	楔蕊花科
Columelliaceae	Bruniales	familia	弯药树科
Desfontainia	Desfontainiaceae	genus	离水花科
Desfontainiaceae	Asterids	familia	离水花科
Rhynchocalyx	Rhynchocalycaceae	genus	喙萼花科
Rhynchocalycaceae	Myrtales	familia	喙萼花科
Halophytum	Halophytaceae	genus	南荒蓬属
Duranta	Verbenaceae	genus	金露花属
Themidaceae	Asparagales	genus	紫灯花科
Velloziaceae	Pandanales	familia	翡若翠科
Campynemataceae	Liliales	genus	金梅草科
Luzuriagaceae	Liliales	genus	菝葜木科
Rhipogonaceae	Liliales	genus	菝葜藤科
Hanguanaceae	Commelinales	familia	匍茎草科
Mayacaceae	Poales	familia	花水蘚科
Anarthriaceae	Poales	genus	苞穗草科
Circaeaster	Circaeasteraceae	genus	星叶草科
Commelinidae	Commelinids	subclassis	鸭跖草亚纲
Restionales	Commelinidae	ordo	帚灯草目
Pteridophyllum	Papaveraceae	genus	蕨叶草
Kingdonia	Kingdoniaceae	genus	独叶草科
Triuridaceae	Pandanales	familia	霉草科
Hesperocallis	Agavoideae	genus	西丽草
Lactoris	Aristolochiaceae	genus	囊粉花
Didymelaceae	Buxales	familia	双颊果科
Crossosomataceae	Crossosomatales	familia	缨子木科
Barbeya	Barbeyaceae	genus	钩毛树科
Barbeyaceae	Rosales	familia	钩毛树科
Lepidobotryaceae	Celastrales	familia	洋酢浆草科
Tapisciaceae	Huerteales	familia	瘿椒树科
Philesia	Liliales	genus	垂花属
Equisetopsidae	Polypodiopsida	subclassis	木贼亚纲
Calceolaria	Calceolariaceae	genus	蒲包花属
Campanulales	Asteridae	ordo	桔梗目
Asteridae	Asterids	subclassis	菊亚纲
Asteropeiaceae	Caryophyllales	familia	翼萼茶科
Linnaeaceae	Dipsacales	genus	北极花科
Diervillaceae	Dipsacales	genus	黄锦带科
Drepanophycales	Lycophytes	ordo	鐮木目
Asteroxylaceae	Drepanophycales	familia	星木科
Drepanophycaceae	Drepanophycales	familia	镰木科
Rafflesiales	Rosidae	ordo	大花草目
Euphorbiales	Rosidae	ordo	大戟目
Linales	Rosidae	genus	亚麻目
Polygalales	Rosidae	ordo	远志目
Callitrichales	Asteridae	genus	水马齿目
Triuridales	Alismatidae	ordo	霉草目
Alismatidae	Monocots	subclassis	泽泻亚纲
Juncales	Commelinidae	ordo	灯芯草目
Typhales	Commelinidae	ordo	香蒲目
Decarya	Didiereaceae	genus	曲龙木属
Aciphylla	Apiaceae	genus	刺刀草属
Alstonia	Alstonieae	genus	鸡骨常山属
Citropsis	Rutaceae	genus	刺柑橘属
Protosphagnum	Protosphagnaceae	genus	原始泥炭藓属
Protosphagnaceae	Protosphagnales	familia	原始泥炭藓科
Protosphagnales	Sphagnidae	ordo	原始泥炭藓目
Sphagnidae	Sphagnopsida	subclassis	泥炭藓亚纲
Paliurus	Paliureae	genus	马甲子属
Araucarioxylon	Araucariaceae	genus	南洋杉型木属
Dombeya	Sterculioideae	genus	非洲芙蓉属
Ascarina	Chloranthaceae	genus	蛔形蘭屬
Euphroniaceae	Malpighiales	familia	合丝花科
Pleuromeia	Pleuromeiaceae	genus	肋木属
Pleuromeiaceae	Isoetales	familia	肋木科
Centaurium	Gentianaceae	genus	百金花属
Authurium	Pothoideae	genus	花燭屬
Tropaeolum	Tropaeolaceae	genus	旱金莲属
Roridula	Roridulaceae	genus	捕蝇幌科
Roridulaceae	Ericales	familia	捕蝇幌科
Paullinia	Sapindaceae	genus	泡林藤属
Rhynia	Rhyniaceae	genus	莱尼蕨属
Rhyniaceae	Rhyniales	familia	莱尼蕨科
Rhyniales	Rhyniopsida	ordo	莱尼蕨目
Rhyniopsida	Rhyniophytina	classis	莱尼蕨纲
Rhyniophytina	Tracheophyta	subphylum	莱尼蕨亚门
Convallariaceae	Asparagales	genus	铃兰科
Leucospermum	Proteaceae	genus	针垫花属
Droserapites	Droseraceae	genus	毛毡苔粉属
Droserapollis	Droseraceae	genus	毛毡苔花粉属
Fischeripollis	Droseraceae	genus	菲氏花粉屬
Droseridites	Droseraceae	genus	毛毡苔石属
Triphyophyllum	Dioncophyllaceae	genus	穗葉藤屬
Habropetalum	Dioncophyllaceae	genus	盾籽藤屬
Dioncophyllum	Dioncophyllaceae	genus	雙鉤葉屬
Pachystachys	Acanthaceae	genus	金苞花属
Aceras	Orchidinae	genus	红门兰属
Osteospermum	Calenduleae	genus	藍眼菊
Thespesia	Malvaceae	genus	肖槿属
Petunia	Petunieae	genus	碧冬茄属
Mespilus	Maloideae	genus	欧楂属
Psophocarpus	Faboideae	genus	四棱豆属
Spiraeoideae	Rosaceae	subfamilia	绣线菊亚科
Platanus	Platanaceae	genus	悬铃木属
Satureja	Lamiaceae	genus	香薄荷属
Cola	Sterculioideae	genus	可乐果属
Anastatica	Brassicaceae	genus	含生草
Anthoceros	Anthocerotaceae	genus	角苔属
Anthocerotaceae	Anthocerotales	familia	角苔科
Czekanowskiales	Spermatophyta	ordo	茨康目
Polysporangiomorpha	Embryophyta	superphylum	多孢植物总门
Trichopitys	Trichopityaceae	genus	毛状叶属
Trichopityaceae	Ginkgoales	familia	毛状叶
Ginkgoites	Ginkgoaceae	genus	似银杏属
Sphenobaiera	Ginkgoales	genus	楔裂銀杏属
Ginkgodium	Ginkgoales	genus	准银杏属
Eretmophyllum	Ginkgoales	genus	桨叶属
Karkenia	Karkeniaceae	genus	卡肯果
Karkeniaceae	Ginkgoales	familia	卡肯果
Yimaia	Yimaiaceae	genus	义马果
Yimaiaceae	Ginkgoales	familia	义马果
Grenana	Ginkgoaceae	genus	格雷纳果
Ginkgoitocladus	Ginkgoales	genus	银杏枝属
Kniphofia	Asphodeloideae	genus	火把莲属
Umaltolepis	Umaltolepidiaceae	genus	乌马托鳞片属
Umaltolepidiaceae	Ginkgoales	familia	乌马托鳞片科
Pseudotorellia	Ginkgoales	genus	假托勒利叶属
Bdallophytum	Cytinaceae	genus	美洲簇花草属
Toretzia	Umaltolepidiaceae	genus	托勒兹果
Hoplestigma	Boraginaceae	genus	单柱花属
Medusandra	Medusandraceae	genus	毛丝花科
Medusandraceae	Santalales	familia	毛丝花科
Cecropia	Cecropieae	genus	号角树属
Myoporaceae	Lamiales	familia	苦槛蓝科
Jacaranda	Bignoniaceae	genus	藍花楹屬
Tepuianthus	Tepuianthaceae	genus	苦皮树科
Tepuianthaceae	Malvales	familia	苦皮树科
Lissocarpa	Lissocarpaceae	genus	光果科
Lissocarpaceae	Ebenales	familia	光果科
Thismiaceae	Dioscoreales	familia	肉质腐生草科
Idiospermum	Calycanthaceae	genus	奇子树
Scytopetalaceae	Theales	familia	木果树科
Geosiris	Iridaceae	genus	地蜂草
Brunonia	Brunoniaceae	genus	蓝针花科
Brunoniaceae	Asterales	familia	蓝针花科
Gymnocladus	Caesalpinioideae	genus	肥皂莢屬
Dialypetalanthus	Dialypetalanthaceae	genus	毛枝树科
Dialypetalanthaceae	Gentianales	familia	毛枝树科
Mendonciaceae	Malpighiales	genus	对叶藤科
Globulariaceae	Lamiales	familia	肾药花科
Viscaceae	Santalales	familia	槲寄生科
Macadamia	Proteaceae	genus	澳洲坚果属
Saccifolium	Saccifoliaceae	genus	囊叶木科
Saccifoliaceae	Gentianales	familia	囊叶木科
Retzia	Retziaceae	genus	轮叶科
Retziaceae	Gentianales	familia	轮叶科
Dryas (植物)	Dryadeae	genus	仙女木属
Telopea	Proteaceae	genus	帝王花属
Oligochaeta(植物)	Carduinae	genus	寡毛菊属
Plagiopetalum	Melastomataceae	genus	偏瓣花属
Qiongzhuea	Poaceae	genus	筇竹属
Asystasiella	Acanthaceae	genus	白接骨属
Blechum	Acanthaceae	genus	赛山蓝属
Blepharis	Acanthaceae	genus	百簕花属
Calophanoides	Acanthaceae	genus	杜根藤属
Cladostachys	Amaranthaceae	genus	浆果苋属
Iresine	Amaranthaceae	genus	血苋属
Dipteracanthus	Acanthaceae	genus	芦莉草属
Psilotrichum	Amaranthaceae	genus	林地苋属
Echinacanthus	Acanthaceae	genus	刺距花属
Bousigonia	Apocynaceae	genus	奶子藤属
Eremurus	Asphodelaceae	genus	独尾草属
Rhaphidospora	Acanthaceae	genus	针子草属
Sindechites	Apocynaceae	genus	毛药藤属
Xylopia	Annonaceae	genus	木瓣树属
Amalocalyx	Apocynaceae	genus	毛车藤属
Ichnocarpus	Apocynaceae	genus	腰骨藤属
Artabotrys	Annonaceae	genus	鹰爪花属
Pararuellia	Acanthaceae	genus	莲楠草属
Popowia	Annonaceae	genus	嘉陵花属
Pseuduvaria	Annonaceae	genus	金钩花属
Phaulopsis	Acanthaceae	genus	肾苞草属
Phlogacanthus	Acanthaceae	genus	火焰花属
Alphonsea	Annonaceae	genus	藤春属
Anaxagorea	Annonaceae	genus	蒙蒿子属
Pothos	Potheae	genus	石柑属
Arum	Areae	genus	疆南星属
Calla	Araceae	genus	水芋
Allmania	Amaranthaceae	genus	砂苋属
Dasymaschalon	Annonaceae	genus	皂帽花属
Meiogyne	Annonaceae	genus	鹿茸木属
Mezzettiopsis	Annonaceae	genus	蚁花属
Tetragonia	Aizoaceae	genus	番杏属
Ochrosia	Apocynaceae	genus	玫瑰树属
Holarrhena	Apocynaceae	genus	止泻木属
Tetradoxa	Adoxaceae	genus	四福花属
Sesuvium	Aizoaceae	genus	海马齿属
Parameria	Apocynaceae	genus	长节珠属
Caldesia	Alismataceae	genus	泽苔草属
Oxystelma	Asclepiadaceae	genus	尖槐藤属
Pentasacme	Asclepiadaceae	genus	石萝藦属
Campsis	Bignoniaceae	genus	凌霄属
Nyctocalos	Bignoniaceae	genus	照夜白属
Millingtonia	Bignoniaceae	genus	烟筒花属
Mayodendron	Bignoniaceae	genus	火烧花属
Fernandoa	Bignoniaceae	genus	厚膜树属
Gymnosiphon	Burmanniaceae	genus	腐草属
Radermachera	Bignoniaceae	genus	菜豆树属
Pyrostegia	Bignoniaceae	genus	炮仗花属
Pauldopia	Bignoniaceae	genus	翅叶木
Oroxylum	Bignoniaceae	genus	木蝴蝶属
Myosoton	Caryophyllaceae	genus	鹅肠菜属_(石竹目)
Pseudostellaria	Caryophyllaceae	genus	孩儿参属
Melastoma	Melastomataceae	genus	野牡丹属
Suaeda	Chenopodiaceae	genus	碱蓬属
Lepechinella	Boraginaceae	genus	翅鹤虱属
Bixa	Bixaceae	genus	红木属
Anabasis	Chenopodiaceae	genus	假木贼属
Geum	Rosaceae	genus	路边青属
Symphyllocarpus	Asteraceae	genus	含苞草属
Syncalathium	Cichorieae	genus	合头菊属
Axyris	Chenopodiaceae	genus	轴藜属
Bassia	Chenopodiaceae	genus	沙冰藜属
Borsczowia	Chenopodiaceae	genus	异子蓬属
Eranthis	Ranunculaceae	genus	菟葵属
Paramicrorhynchus	Asteraceae	genus	假小喙菊属
Dictyospermum	Commelinaceae	genus	网籽草属
Spatholirion	Commelinaceae	genus	竹叶吉祥草属
Streptolirion	Commelinaceae	genus	竹叶子
Arctogeron	Asteraceae	genus	莎菀属
Elephantopus	Asteraceae	genus	地胆草属
Enydra	Asteraceae	genus	沼菊属
Epaltes	Asteraceae	genus	球菊属
Rhynchospermum	Asteraceae	genus	秋分草属
Cephalorrhynchus	Asteraceae	genus	头嘴苣属
Blainvillea	Asteraceae	genus	异芒菊属
Ethulia	Asteraceae	genus	都丽菊属
Galinsoga	Galinsoginae	genus	牛膝菊属
Rhagadiolus	Asteraceae	genus	线苞果属
Brachyactis	Asteraceae	genus	短星菊属
Dichrocephala	Asteraceae	genus	鱼眼草属
Myripnois	Asteraceae	genus	蚂蚱腿子
Leucomeris	Asteraceae	genus	白菊木属
Cyathocline	Asteraceae	genus	杯菊属
Eclipta	Ecliptinae	genus	鳢肠属
Gaillardia	Asteraceae	genus	天人菊屬
Soroseris	Crepidinae	genus	绢毛苣属
Rudbeckia	Asteraceae	genus	金光菊属
Karelinia	Asteraceae	genus	花花柴属
Tofieldia	Tofieldiaceae	genus	岩菖蒲属
Hemisteptia	Asteraceae	genus	泥糊菜
Heteracia	Asteraceae	genus	异喙菊
Trillium	Melanthiaceae	genus	延龄草属
Sciaphila	Triuridaceae	genus	霉草属
Hyrtanandra	Urticaceae	genus	糯米团属
Archangelica	Apiaceae	genus	古当归属
Microglossa	Asteraceae	genus	小舌菊属
Cenolophium	Apiaceae	genus	空棱芹属
Chaerophyllopsis	Apiaceae	genus	滇藏细叶芹属
Cnidium	Apiaceae	genus	蛇床属
Nouelia	Asteraceae	genus	栌菊木
Chaerophyllum	Apiaceae	genus	细叶芹属
Chamaesciadium	Apiaceae	genus	矮伞芹属
Megacodon	Gentianaceae	genus	大钟花属
Paradombeya	Sterculioideae	genus	平当树属
Psilotum	Psilotaceae	genus	松叶蕨属
Acampe	Aeridinae	genus	脆兰属
Changium	Apiaceae	genus	明党参
Chuanminshen	Apiaceae	genus	川明参属
Cortia	Apiaceae	genus	喜峰芹属
Cortiella	Apiaceae	genus	栓果芹属
Cryptodiscus	Apiaceae	genus	隐盘芹属
Parthenium	Asteraceae	genus	银胶菊属
Pentanema	Asteraceae	genus	苇谷草属
Cyclorhiza	Apiaceae	genus	环根芹属
Czernaevia	Apiaceae	genus	柳叶芹属
Dickinsia	Apiaceae	genus	马蹄芹属
Chamaesium	Chamaesieae	genus	矮澤芹屬
Chamaesieae	Apioideae	tribus	矮澤芹族
Trachydium	Apiaceae	genus	瘤果芹属
Trachyspermum	Pyramidoptereae	genus	糙果芹属
Stenocoelium	Apiaceae	genus	狭腔芹属
Tetrataenium	Apiaceae	genus	四带芹属
Cleidiocarpon	Euphorbiaceae	genus	蝴蝶果属
Rhopalocnemis	Balanophoraceae	genus	双柱蛇菰属
Aphragmus	Brassicaceae	genus	寒原荠属
Dacrycarpus	Podocarpaceae	genus	鸡毛松属
Stenotaphrum	Poaceae	genus	钝叶草属
Sapoteae	Sapotoideae	tribus	人心果族
Sapotoideae	Sapotaceae	subfamilia	人心果亞科
Planchonella	Chrysophylloideae	genus	山欖屬
Haematoxylon	Caesalpinioideae	genus	墨水树属
Sanguinaria	Papaveraceae	genus	血根草属
Antirrhinum	Antirrhineae	genus	金鱼草属
Pachypodium	Malouetieae	genus	棒錘樹屬
Pereskia	Pereskioideae	genus	葉仙人掌屬
Pereskioideae	Cactaceae	subfamilia	麒麟仙人掌亚科
Pereskiopsis	Cylindropuntieae	genus	麒麟掌屬
Cylindropuntieae	Opuntioideae	tribus	圆柱仙人掌族
Opuntioideae	Cactaceae	subfamilia	仙人掌亞科
Quiabentia	Opuntioideae	genus	頂花麒麟掌屬
Ariocarpus	Cacteae	genus	岩牡丹屬
Discocactus	Cactoideae	genus	圓盤玉屬
Pelecyphora	Cacteae	genus	斧突球屬
Strombocactus	Cacteae	genus	菊水属
Turbinicarpus	Cacteae	genus	姣麗球屬
Uebelmannia	Cereeae	genus	尤伯球屬
Gonystylus	Thymelaeaceae	genus	棱柱木属
Guaiacum	Zygophyllaceae	genus	癒創木屬
Spathoglottis	Orchidaceae	genus	苞舌兰属
Salicornia	Chenopodiaceae	genus	盐角草属
Acmella	Heliantheae	genus	金鈕扣屬
Torricellia	Torricelliaceae	genus	鞘柄木屬
Aponogeton	Aponogetonaceae	genus	水蕹屬
Dillenia	Dilleniaceae	genus	五桠果属
Anethum	Apieae	genus	蒔蘿屬
Vinca	Apocynaceae	genus	蔓长春花属
Amsonia	Apocynaceae	genus	水甘草属
Thottea	Aristolochiaceae	genus	线果兜铃属
Cyrtosperma	Lasioideae	genus	曲籽芋属
Lasia	Lasioideae	genus	刺芋属
Pottingeriaceae	Eudicots	familia	托叶假樟科
Kaliphora	Montiniaceae	genus	荷包果
Cydonia	Malinae	genus	榲桲
Cajanus	Phaseoleae	genus	木豆属
Chroesthes	Acanthaceae	genus	色萼花属
Codonacanthus	Acanthaceae	genus	钟花草属
Cosmianthemum	Acanthaceae	genus	秋英爵床属
Deeringia	Amaranthaceae	genus	浆果苋属
Justicia	Acanthaceae	genus	爵床属
Pottsia	Apocynaceae	genus	帘子藤属
Cyathostemma	Annonaceae	genus	杯冠木属
Kudoacanthus	Acanthaceae	genus	银脉爵床属
Gymnostachyum	Acanthaceae	genus	裸柱花属
Richella	Annoneae	genus	尖花树属
Sprekelia	Hippeastreae	genus	燕水仙属
Anadendrum	Araceae	genus	上树南星属
Leptostachya	Acanthaceae	genus	纤穗爵床属
Pothoidium	Potheae	genus	假石柑
Hapaline	Araceae	genus	细柄芋属
Cryptocoryne	Araceae	genus	隐棒花属
Scindapsus	Monstereae	genus	藤芋属
Caladium	Caladieae	genus	花叶芋属
Sauromatum	Araceae	genus	斑龙芋属
Symplocarpus	Araceae	genus	臭菘属
Cosmostigma	Apocynaceae	genus	荟蔓藤属
Graphistemma	Apocynaceae	genus	天星藤属
Ceiba	Bombacoideae	genus	美洲木棉屬
Drymaria	Caryophyllaceae	genus	荷莲豆属
Kigelia	Bignoniaceae	genus	吊灯树属
Tunica	Caryophyllaceae	genus	膜萼花属
Anisopappus	Asteraceae	genus	山黄菊属
Polycarpon	Caryophyllaceae	genus	多荚草属
Polycarpaea	Caryophyllaceae	genus	白鼓丁属
Thylacospermum	Caryophyllaceae	genus	柔籽草属
Erythrophleum	Caesalpinioideae	genus	格木属
Mattiastrum	Boraginaceae	genus	盘果草属
Girgensohnia	Amaranthaceae	genus	对叶盐蓬属
Cavea	Gymnarrhenoideae	genus	葶菊属
Pterolobium	Fabaceae	genus	老虎刺属
Lumnitzera	Combretaceae	genus	榄李属
Petrosimonia	Amaranthaceae	genus	叉毛蓬属
Borthwickia	Capparaceae	genus	节蒴木属
Stixis	Capparaceae	genus	罗志藤属
Lepyrodiclis	Caryophyllaceae	genus	薄蒴草属
Holosteum	Caryophyllaceae	genus	硬骨草属
Poikilospermum	Urticaceae	genus	锥头麻属
Protium	Burseraceae	genus	马蹄果属
Arthrophytum	Amaranthaceae	genus	节节木属
Ceratocarpus	Amaranthaceae	genus	角果藜属
Ceratonia	Fabaceae	genus	长角豆属
Sanvitalia	Asteraceae	genus	蛇目菊属
Camphorosma	Amaranthaceae	genus	樟味藜属
Peracarpa	Campanulaceae	genus	肉荚草属
Asyneuma	Campanulaceae	genus	牧根草属
Spenceria	Rosaceae	genus	马蹄黄属
Brachystemma	Caryophyllaceae	genus	短瓣石竹属
Halimocnemis	Amaranthaceae	genus	盐蓬属
Kirilowia	Amaranthaceae	genus	棉藜属
Aellenia	Amaranthaceae	genus	新疆藜属
Halostachys	Amaranthaceae	genus	盐穗木属
Halocnemum	Amaranthaceae	genus	盐节木
Horaninovia	Salsoleae	genus	对节刺属
Panderia	Amaranthaceae	genus	兜藜属
Nanophyton	Amaranthaceae	genus	小蓬属
Cyanotis	Commelinaceae	genus	蓝耳草属
Hedyosmum	Chloranthaceae	genus	雪香兰属
Sympegma	Amaranthaceae	genus	合头草属
Cicerbita	Asteraceae	genus	岩参属
Chorisis	Asteraceae	genus	沙苦荬属
Haplosphaera	Apiaceae	genus	单球芹属
Pulicaria	Asteraceae	genus	蚤草属
Wedelia	Ecliptinae	genus	滨蔓菊属
×Bolboschoenoplectus	Cyperaceae	genus	海三稜藨草
Wollastonia	Ecliptinae	genus	孿花菊屬
Ecliptinae	Heliantheae	subtribus	鱧腸亞族
Lipoblepharis	Ecliptinae	genus	滴血根屬
Sphagneticola	Ecliptinae	genus	蟛蜞菊属
Halothamnus	Chenopodioideae	genus	新疆藜屬
Astrophytum	Cacteae	genus	有星屬
Ambrosiinae	Heliantheae	subtribus	豬草亞族
Antirrhineae	Plantaginaceae	tribus	金魚草族
Acanthopsis	Acanthaceae	genus	全簕花属
Ptisana	Marattiaceae	genus	粒囊蕨屬
Utricularia subg. Bivalvaria	Utricularia	subgenus	雙瓣狸藻亞屬
Schrenkia	Apiaceae	genus	双球芹属
Schultzia	Apiaceae	genus	苞裂芹属
Thespis	Asteraceae	genus	歧伞菊属
Semenovia	Apiaceae	genus	大瓣芹属
Coriaria	Coriariaceae	genus	马桑科
Seselopsis	Apiaceae	genus	天山邪蒿属
Ostericum	Apiaceae	genus	山芹属
Pachypleurum	Apiaceae	genus	厚棱芹属
Phlojodicarpus	Apiaceae	genus	胀果芹属
Sinocarum	Apiaceae	genus	小芹属
Sinolimprichtia	Apiaceae	genus	舟瓣芹属
Sium	Apiaceae	genus	泽芹属
Silaum	Apiaceae	genus	亮叶芹属
Sphallerocarpus	Scandicinae	genus	迷果芹属
Anthriscus	Apiaceae	genus	峨参属
Eriocycla	Apiaceae	genus	绒果芹属
Notopterygium	Apiaceae	genus	羌活属
Cryptotaenia	Apiaceae	genus	鸭儿芹属
Aegopodium	Apiaceae	genus	羊角芹属
Coluria	Rosaceae	genus	无尾果属
Ammi	Apiaceae	genus	阿米芹属
Emblingia	Emblingiaceae	genus	澳远志
Tetracarpaea	Tetracarpaeaceae	genus	四果木屬
Areae	Aroideae	tribus	天南星族
Biarum	Areae	genus	雙芋屬
Potheae	Pothoideae	tribus	石柑族
Pedicellarum	Potheae	genus	梗石柑属
Cornulaca	Amaranthaceae	genus	单刺蓬属
Leptocodon	Campanulaceae	genus	薄钟花属
Calliandra	Fabaceae	genus	朱缨花属
Halogeton	Amaranthaceae	genus	盐生草属
Halopeplis	Amaranthaceae	genus	盐千屈菜属
Horaninowia	Amaranthaceae	genus	对节刺属
Microgynoecium	Chenopodiaceae	genus	小果滨藜属
Glossogyne	Asteraceae	genus	香茹属
Koelpinia	Asteraceae	genus	蝎尾菊属
Lapsana	Asteraceae	genus	稻槎菜属
Arcuatopterus	Apiaceae	genus	弓翅芹属
Berula	Apiaceae	genus	天山泽芹属
Aphanopleura	Apiaceae	genus	隐棱芹属
Pterocaulon	Asteraceae	genus	翼茎草属
Krasnovia	Apiaceae	genus	块茎芹属
Levisticum	Apiaceae	genus	欧当归属
Scariola	Asteraceae	genus	雀苣属
Melanosciadium	Apiaceae	genus	紫伞芹属
Nothosmyrnium	Apiaceae	genus	白苞芹属
Sheareria	Asteraceae	genus	虾须草属
Siegesbeckia	Milleriinae	genus	豨莶属
Crassuloideae	Crassulaceae	subfamilia	青鎖龍亞科
Bombacoideae	Malvaceae	subfamilia	木棉亞科
Ochroma	Bombacoideae	genus	輕木屬
Pseudobombax	Bombacoideae	genus	番木棉属
Galagania	Pyramidoptereae	genus	金歸芹屬
Carlesia	Selineae	genus	山茴香屬
Prangos	Apioideae	genus	栓翅芹属
Cachrys	Smyrnieae	genus	綿果芹屬
Smyrnieae	Apioideae	tribus	美味芹族
Scandix	Scandicinae	genus	針果芹屬
Scandicinae	Scandiceae	subtribus	針果芹亞族
Pilopleura	Selineae	genus	毛棱芹屬
Meeboldia	Pachypleureae	genus	藏香葉芹屬
Pachypleureae	Apioideae	tribus	厚棱芹族
Neoplatytaenia	Apiaceae	genus	阔带芹属
Sinodielsia	Apioideae	genus	滇芹屬
Melocactus	Cactaceae	genus	花座球屬
Obregonia	Cacteae	genus	帝冠
Sclerocactus	Cactaceae	genus	虹山玉属
Caryocar	Caryocaraceae	genus	油桃木屬
Oreomunnea	Juglandaceae	genus	坚黄杞属
Platymiscium	Faboideae	genus	Platymiscium属
Peristeria	Coeliopsidinae	genus	鸽子兰属
Coeliopsidinae	Maxillarieae	subtribus	粉兰亚族
Orothamnus	Proteaceae	genus	Orothamnus属
Gymnadenia	Orchidinae	genus	手參屬
Butyrospermum	Sapotaceae	genus	乳木果属
Muscari	Scilloideae	genus	葡萄风信子属
Eschscholzia	Papaveraceae	genus	花菱草属
Plinia	Myrtaceae	genus	树葡萄属
Spathiphyllum	Spathiphylleae	genus	白鶴芋屬
Spathiphylleae	Monsteroideae	tribus	白鶴芋族
Thaumatophyllum	Philodendreae	genus	鵝掌芋屬
Heloniopsis	Liliaceae	genus	胡麻花属
Lysichiton	Araceae	genus	沼芋属
Piscidia	Fabaceae	genus	毒鱼豆属
Umbellularia	Lauraceae	genus	加州月桂属
Angelonia	Plantaginaceae	genus	天使花屬
Radiatopses	Euphyllophytes	cladus	放射状植物
Nuytsia	Loranthaceae	genus	金焰檀属
Trianthema	Aizoaceae	genus	假海马齿属
Acca	Myrtaceae	genus	野鳳榴屬
Chrysopogon	Andropogoneae	genus	金鬚茅屬
Heritiera	Sterculioideae	genus	银叶树属
Cratoxylum	Clusiaceae	genus	黄牛木属
