Onchidiidae	Onchidioidea	familia	石磺科
Systellommatophora	Eupulmonata	unranked	收眼目
Eupulmonata	Panpulmonata	superordo	真有肺總目
Panpulmonata	Tectipleura	subcohort	泛有肺類
Euthyneura	Heterobranchia	infraclassis	直神經類
Heterobranchia	Apogastropoda	subclassis	異鰓類
Metatheria	Theria	infraclassis	后兽下纲
Marsupialia	Marsupialiformes	cladus!	有袋類
Australidelphia	Marsupialia	superordo	澳洲有袋总目
Diprotodontia	Eomarsupialia	ordo	雙門齒目
Phalangeriformes	Diprotodontia	subordo	袋貂亚目
Petauroidea	Phalangeriformes	superfamilia	袋鼯總科
Petauridae	Petauroidea	familia	袋鼯科
Petaurus	Petauridae	genus	袋鼯属
Truncatelloidea	Littorinimorpha	superfamilia	截螺總科
Kaliella	Chronidae	genus	恰里螺属
Helicarionidae	Helicarionoidea	familia	鱉甲蝸牛科
Helicarionoidea	Limacoidei	superfamilia	勇蜗总科
Erronea	Cypraeidae	genus	擬棗貝屬
Cypraeidae	Cypraeoidea	familia	宝贝科
Cypraeoidea	Littorinimorpha	superfamilia	寶螺總科
Ptenoglossa	Caenogastropoda	ordo	翼舌類
Proganochelys	Testudinata	genus	原颚龟
